Participant,X,Y,Word,Consonant,Vowel,Section
P12,70.8225,55.4289,suxing,s,u,Back
P12,68.7069,54.4222,suxing,s,u,Back
P12,66.6621,53.4064,suxing,s,u,Back
P12,64.814,51.4291,suxing,s,u,Back
P12,62.9919,50.0656,suxing,s,u,Back
P12,61.3891,48.0765,suxing,s,u,Back
P12,60.0469,45.5833,suxing,s,u,Back
P12,58.6532,43.8201,suxing,s,u,Back
P12,57.6697,41.1799,suxing,s,u,Back
P12,56.4715,39.5579,suxing,s,u,Back
P12,55.2274,38.2508,suxing,s,u,Back
P12,54.2197,36.5818,suxing,s,u,Back
P12,53.1514,35.2038,suxing,s,u,Back
P12,52.2791,33.6004,suxing,s,u,Back
P12,51.3167,32.2763,suxing,s,u,Back
P12,50.3929,30.9788,suxing,s,u,Back
P12,49.3418,29.9196,suxing,s,u,
P12,48.1813,29.021,suxing,s,u,
P12,47.1511,27.9708,suxing,s,u,
P12,46.2965,26.7482,suxing,s,u,
P12,45.6166,25.3894,suxing,s,u,
P13,121.7874,48.1682,shuben,sh,u,
P13,119.4029,49.6031,shuben,sh,u,
P13,117.2162,51.1902,shuben,sh,u,
P13,114.7004,52.3414,shuben,sh,u,
P13,112.2391,53.4737,shuben,sh,u,
P13,110.0896,54.9766,shuben,sh,u,Front
P13,107.8476,56.3347,shuben,sh,u,Front
P13,105.3984,57.3285,shuben,sh,u,Front
P13,103.175,58.6848,shuben,sh,u,Front
P13,100.8874,59.9339,shuben,sh,u,Front
P13,98.6372,61.294,shuben,sh,u,Front
P13,96.2159,62.2924,shuben,sh,u,Front
P13,94.0428,64.0186,shuben,sh,u,Front
P13,91.5641,64.9834,shuben,sh,u,Front
P13,89.2324,66.5801,shuben,sh,u,Front
P13,86.7699,67.9267,shuben,sh,u,Front
P13,84.1539,68.7637,shuben,sh,u,Front
P13,81.5065,69.588,shuben,sh,u,Front
P13,78.8284,70.4557,shuben,sh,u,Front
P13,76.1497,72.1184,shuben,sh,u,Front
P13,73.3218,72.199,shuben,sh,u,Front
P13,70.4793,72.9553,shuben,sh,u,Back
P13,67.6194,72.9123,shuben,sh,u,Back
P13,64.7455,72.9189,shuben,sh,u,Back
P13,61.9334,72.3134,shuben,sh,u,Back
P13,59.0818,72.0216,shuben,sh,u,Back
P13,56.2805,71.4249,shuben,sh,u,Back
P13,53.9026,69.1967,shuben,sh,u,Back
P13,51.7001,66.8074,shuben,sh,u,Back
P13,49.7256,64.1559,shuben,sh,u,Back
P13,47.7934,61.7967,shuben,sh,u,Back
P13,45.7668,59.9454,shuben,sh,u,Back
P13,43.6403,58.4617,shuben,sh,u,Back
P13,41.4962,57.0792,shuben,sh,u,Back
P13,39.4853,55.5006,shuben,sh,u,Back
P13,37.3713,54.1353,shuben,sh,u,Back
P13,35.2596,52.7689,shuben,sh,u,Back
P13,33.4334,51.0119,shuben,sh,u,
P13,31.6196,49.2784,shuben,sh,u,
P13,30.0005,47.3478,shuben,sh,u,
P13,28.4053,45.4335,shuben,sh,u,
P13,26.8296,43.5317,shuben,sh,u,
P13,118.2939,44.7945,churu,ch,u,
P13,115.1201,45.1302,churu,ch,u,
P13,113.23,46.6866,churu,ch,u,
P13,111.7329,48.7117,churu,ch,u,
P13,110.1651,50.7237,churu,ch,u,
P13,108.6646,52.9248,churu,ch,u,Front
P13,106.938,54.9089,churu,ch,u,Front
P13,105.1234,56.8578,churu,ch,u,Front
P13,102.8471,58.0693,churu,ch,u,Front
P13,100.7321,59.6128,churu,ch,u,Front
P13,98.3474,60.6296,churu,ch,u,Front
P13,96.0533,61.8757,churu,ch,u,Front
P13,94.1542,64.3407,churu,ch,u,Front
P13,92,66.4247,churu,ch,u,Front
P13,89.5949,67.9733,churu,ch,u,Front
P13,87.0118,69.0323,churu,ch,u,Front
P13,84.517,70.8026,churu,ch,u,Front
P13,81.9225,72.604,churu,ch,u,Front
P13,79.1406,73.6346,churu,ch,u,Front
P13,76.2969,74.6208,churu,ch,u,Front
P13,73.3629,74.2983,churu,ch,u,Front
P13,70.4585,74.0164,churu,ch,u,Back
P13,67.5882,73.4421,churu,ch,u,Back
P13,64.8556,71.7983,churu,ch,u,Back
P13,62.0861,71.2064,churu,ch,u,Back
P13,59.4867,69.7477,churu,ch,u,Back
P13,56.8551,68.7991,churu,ch,u,Back
P13,54.5675,66.6414,churu,ch,u,Back
P13,52.6498,63.6674,churu,ch,u,Back
P13,50.8224,60.9835,churu,ch,u,Back
P13,49.2609,58.036,churu,ch,u,Back
P13,47.5621,55.8285,churu,ch,u,Back
P13,45.9635,53.6569,churu,ch,u,Back
P13,44.2865,51.8423,churu,ch,u,Back
P13,42.9043,49.648,churu,ch,u,Back
P13,41.2891,47.9943,churu,ch,u,Back
P13,39.9611,45.9993,churu,ch,u,Back
P13,38.4163,44.4052,churu,ch,u,
P13,36.8647,42.8629,churu,ch,u,
P13,35.4937,41.1415,churu,ch,u,
P13,34.2626,39.3162,churu,ch,u,
P13,32.6322,37.9282,churu,ch,u,
P13,123.7696,50.0824,zadao,z,a,
P13,120.9585,51.2278,zadao,z,a,
P13,118.707,52.8745,zadao,z,a,
P13,116.7222,54.8143,zadao,z,a,
P13,114.2569,56.149,zadao,z,a,
P13,111.937,57.6367,zadao,z,a,Front
P13,109.6715,59.1936,zadao,z,a,Front
P13,106.9704,60.0194,zadao,z,a,Front
P13,104.4505,61.0786,zadao,z,a,Front
P13,101.817,61.8566,zadao,z,a,Front
P13,98.8654,61.8174,zadao,z,a,Front
P13,95.875,61.4189,zadao,z,a,Front
P13,93.1913,61.5557,zadao,z,a,Front
P13,90.5468,61.6205,zadao,z,a,Front
P13,88.2821,62.928,zadao,z,a,Front
P13,85.7918,63.4562,zadao,z,a,Front
P13,83.3508,64.2541,zadao,z,a,Front
P13,80.9274,65.3895,zadao,z,a,Front
P13,78.4044,66.139,zadao,z,a,Front
P13,75.9062,67.9779,zadao,z,a,Front
P13,73.2493,68.4964,zadao,z,a,Front
P13,70.5676,68.4461,zadao,z,a,Back
P13,67.8846,68.4028,zadao,z,a,Back
P13,65.2175,68.1142,zadao,z,a,Back
P13,62.6347,67.2287,zadao,z,a,Back
P13,60.1219,66.1811,zadao,z,a,Back
P13,57.7265,64.8162,zadao,z,a,Back
P13,55.4428,63.2774,zadao,z,a,Back
P13,53.2299,61.7499,zadao,z,a,Back
P13,50.9315,60.6682,zadao,z,a,Back
P13,49.0126,58.6723,zadao,z,a,Back
P13,46.9907,57.1389,zadao,z,a,Back
P13,45.0357,55.5757,zadao,z,a,Back
P13,43.0023,54.2526,zadao,z,a,Back
P13,41.2786,52.4309,zadao,z,a,Back
P13,39.5201,50.7672,zadao,z,a,Back
P13,37.9881,48.8401,zadao,z,a,Back
P13,36.2773,47.2413,zadao,z,a,
P13,35.2134,44.8827,zadao,z,a,
P13,33.9867,42.8441,zadao,z,a,
P13,32.0456,41.6317,zadao,z,a,
P13,30.0687,40.4038,zadao,z,a,
P13,124.0613,50.3641,siji,s,i,
P13,121.2171,51.4979,siji,s,i,
P13,118.9672,53.1685,siji,s,i,
P13,116.5938,54.6573,siji,s,i,
P13,114.2179,56.0973,siji,s,i,
P13,111.6917,57.2835,siji,s,i,Front
P13,109.0373,58.1994,siji,s,i,Front
P13,106.3618,58.9776,siji,s,i,Front
P13,103.8527,59.9566,siji,s,i,Front
P13,101.5071,61.2157,siji,s,i,Front
P13,98.8654,61.8174,siji,s,i,Front
P13,96.3941,62.7493,siji,s,i,Front
P13,93.6579,62.9054,siji,s,i,Front
P13,91.1514,63.6192,siji,s,i,Front
P13,88.4378,63.5265,siji,s,i,Front
P13,86.1317,65.01,siji,s,i,Front
P13,83.468,64.9125,siji,s,i,Front
P13,80.8969,65.1686,siji,s,i,Front
P13,78.3786,65.8771,siji,s,i,Front
P13,75.7975,66.1287,siji,s,i,Front
P13,73.2023,66.1009,siji,s,i,Front
P13,70.6143,66.0592,siji,s,i,Back
P13,68.024,66.0325,siji,s,i,Back
P13,65.4217,66.0345,siji,s,i,Back
P13,62.8102,65.9565,siji,s,i,Back
P13,60.313,65.1079,siji,s,i,Back
P13,57.7935,64.5099,siji,s,i,Back
P13,55.3447,63.6545,siji,s,i,Back
P13,53.2299,61.7499,siji,s,i,Back
P13,51.3977,59.3198,siji,s,i,Back
P13,49.904,56.388,siji,s,i,Back
P13,48.9406,52.6673,siji,s,i,Back
P13,48.0852,49.269,siji,s,i,Back
P13,47.1294,46.5064,siji,s,i,Back
P13,46.0759,44.2189,siji,s,i,Back
P13,44.9354,42.2789,siji,s,i,Back
P13,43.6552,40.6802,siji,s,i,Back
P13,42.5047,38.9846,siji,s,i,
P13,40.93,37.8904,siji,s,i,
P13,39.6133,36.4871,siji,s,i,
P13,38.2799,35.1207,siji,s,i,
P13,37.0869,33.6264,siji,s,i,
P13,120.6878,47.1063,chifan,ch,i,
P13,118.7534,48.9248,chifan,ch,i,
P13,116.8759,50.8058,chifan,ch,i,
P13,114.8979,52.583,chifan,ch,i,
P13,113.164,54.6999,chifan,ch,i,
P13,111.0576,56.3704,chifan,ch,i,Front
P13,109.0744,58.2576,chifan,ch,i,Front
P13,107.0538,60.1622,chifan,ch,i,Front
P13,104.798,61.731,chifan,ch,i,Front
P13,102.4882,63.2445,chifan,ch,i,Front
P13,100.0594,64.5554,chifan,ch,i,Front
P13,97.5224,65.6405,chifan,ch,i,Front
P13,94.9761,66.718,chifan,ch,i,Front
P13,92.3893,67.7118,chifan,ch,i,Front
P13,89.8702,69.0311,chifan,ch,i,Front
P13,87.0671,69.2852,chifan,ch,i,Front
P13,84.2343,69.2153,chifan,ch,i,Front
P13,81.4511,69.1862,chifan,ch,i,Front
P13,78.6421,68.5593,chifan,ch,i,Front
P13,75.8918,67.7324,chifan,ch,i,Front
P13,73.2176,66.8788,chifan,ch,i,Front
P13,70.6091,66.3238,chifan,ch,i,Back
P13,68.1633,63.6651,chifan,ch,i,Back
P13,65.8608,61.5647,chifan,ch,i,Back
P13,63.5748,60.4131,chifan,ch,i,Back
P13,61.3072,59.5251,chifan,ch,i,Back
P13,59.2281,57.9531,chifan,ch,i,Back
P13,56.982,57.3622,chifan,ch,i,Back
P13,54.6651,57.0048,chifan,ch,i,Back
P13,52.55,55.9871,chifan,ch,i,Back
P13,50.3557,55.2305,chifan,ch,i,Back
P13,48.2876,54.1649,chifan,ch,i,Back
P13,46.2214,53.1235,chifan,ch,i,Back
P13,44.2865,51.8423,chifan,ch,i,Back
P13,42.7222,49.9597,chifan,ch,i,Back
P13,41.607,47.496,chifan,ch,i,Back
P13,40.7568,44.8535,chifan,ch,i,Back
P13,39.5326,42.9252,chifan,ch,i,
P13,38.5123,40.8477,chifan,ch,i,
P13,36.9149,39.5358,chifan,ch,i,
P13,35.5666,37.9544,chifan,ch,i,
P13,34.3868,36.2338,chifan,ch,i,
P13,121.5185,47.9085,ciya,c,i,
P13,119.7938,50.0114,ciya,c,i,
P13,118.34,52.4599,ciya,c,i,
P13,116.5938,54.6573,ciya,c,i,
P13,114.7055,56.7437,ciya,c,i,
P13,112.6056,58.5994,ciya,c,i,Front
P13,110.3011,60.1805,ciya,c,i,Front
P13,107.9918,61.7679,ciya,c,i,Front
P13,105.4161,62.8911,ciya,c,i,Front
P13,102.798,63.8854,ciya,c,i,Front
P13,99.7691,63.8897,ciya,c,i,Front
P13,96.8244,63.8519,ciya,c,i,Front
P13,93.9319,63.6978,ciya,c,i,Front
P13,91.0049,63.1347,ciya,c,i,Front
P13,88.3466,63.1758,ciya,c,i,Front
P13,85.7063,63.0656,ciya,c,i,Front
P13,83.1483,63.1171,ciya,c,i,Front
P13,80.5788,62.8621,ciya,c,i,Front
P13,78.0951,62.9902,ciya,c,i,Front
P13,75.6087,62.92,ciya,c,i,Front
P13,73.1449,63.1662,ciya,c,i,Front
P13,70.6559,63.9369,ciya,c,i,Back
P13,68.1499,63.8919,ciya,c,i,Back
P13,65.6115,64.1023,ciya,c,i,Back
P13,63.0649,64.1101,ciya,c,i,Back
P13,60.313,65.1079,ciya,c,i,Back
P13,57.6712,65.0691,ciya,c,i,Back
P13,55.0695,64.7123,ciya,c,i,Back
P13,52.4808,64.2263,ciya,c,i,Back
P13,49.8078,63.918,ciya,c,i,Back
P13,47.6125,62.2602,ciya,c,i,Back
P13,45.7098,60.076,ciya,c,i,Back
P13,44.1568,57.3936,ciya,c,i,Back
P13,42.7804,54.6689,ciya,c,i,Back
P13,41.6435,51.8062,ciya,c,i,Back
P13,40.8211,48.7279,ciya,c,i,Back
P13,39.8356,46.18,ciya,c,i,Back
P13,38.7342,43.9839,ciya,c,i,
P13,37.704,41.8364,ciya,c,i,
P13,36.1037,40.4523,ciya,c,i,
P13,35.0414,38.5029,ciya,c,i,
P13,33.8478,36.7543,ciya,c,i,
P13,122.1785,48.5459,shibai,sh,i,
P13,119.7938,50.0114,shibai,sh,i,
P13,117.5946,51.6178,shibai,sh,i,
P13,116.0121,53.9458,shibai,sh,i,
P13,114.2846,56.1857,shibai,sh,i,
P13,112.3595,58.245,shibai,sh,i,Front
P13,110.1039,59.8714,shibai,sh,i,Front
P13,107.8083,61.4537,shibai,sh,i,Front
P13,105.406,62.8721,shibai,sh,i,Front
P13,103.0566,64.4202,shibai,sh,i,Front
P13,100.4802,65.5204,shibai,sh,i,Front
P13,98.0781,67.0646,shibai,sh,i,Front
P13,95.4132,67.9821,shibai,sh,i,Front
P13,92.7287,68.8336,shibai,sh,i,Front
P13,89.8702,69.0311,shibai,sh,i,Front
P13,86.9128,68.58,shibai,sh,i,Front
P13,84.1887,68.9591,shibai,sh,i,Front
P13,81.399,68.8087,shibai,sh,i,Front
P13,78.6708,68.8513,shibai,sh,i,Front
P13,75.9396,68.545,shibai,sh,i,Front
P13,73.2335,67.6912,shibai,sh,i,Front
P13,70.5987,66.8544,shibai,sh,i,Back
P13,68.0565,65.4798,shibai,sh,i,Back
P13,65.5835,64.3871,shibai,sh,i,Back
P13,63.1791,63.2824,shibai,sh,i,Back
P13,60.8864,61.8882,shibai,sh,i,Back
P13,58.661,60.5452,shibai,sh,i,Back
P13,56.4467,59.4193,shibai,sh,i,Back
P13,54.3062,58.1914,shibai,sh,i,Back
P13,52.1933,57.0187,shibai,sh,i,Back
P13,50.1753,55.6927,shibai,sh,i,Back
P13,48.2312,54.294,shibai,sh,i,Back
P13,46.4312,52.6898,shibai,sh,i,Back
P13,44.676,51.1112,shibai,sh,i,Back
P13,42.9043,49.648,shibai,sh,i,Back
P13,41.2891,47.9943,shibai,sh,i,Back
P13,39.7511,46.3017,shibai,sh,i,Back
P13,38.5107,44.2801,shibai,sh,i,
P13,37.1542,42.5089,shibai,sh,i,
P13,35.7415,40.8615,shibai,sh,i,
P13,34.6485,38.9132,shibai,sh,i,
P13,33.7123,36.8852,shibai,sh,i,
P13,117.999,44.5098,ziben,z,i,
P13,116.2888,46.3508,ziben,z,i,
P13,114.758,48.4129,ziben,z,i,
P13,112.6586,49.844,ziben,z,i,
P13,110.9635,51.7824,ziben,z,i,
P13,108.7876,53.102,ziben,z,i,Front
P13,106.6209,54.4118,ziben,z,i,Front
P13,104.5975,55.9575,ziben,z,i,Front
P13,102.5685,57.5463,ziben,z,i,Front
P13,100.2676,58.6521,ziben,z,i,Front
P13,98.11,60.0852,ziben,z,i,Front
P13,95.9644,61.648,ziben,z,i,Front
P13,93.5996,62.7369,ziben,z,i,Front
P13,91.1981,63.7734,ziben,z,i,Front
P13,88.6218,64.2335,ziben,z,i,Front
P13,85.9402,64.1348,ziben,z,i,Front
P13,83.3768,64.3999,ziben,z,i,Front
P13,80.784,64.3495,ziben,z,i,Front
P13,78.2754,64.8265,ziben,z,i,Front
P13,75.7198,64.8079,ziben,z,i,Front
P13,73.1762,64.7665,ziben,z,i,Front
P13,70.6403,64.732,ziben,z,i,Back
P13,68.1032,64.6859,ziben,z,i,Back
P13,65.5578,64.6491,ziben,z,i,Back
P13,62.9991,64.5874,ziben,z,i,Back
P13,60.489,64.1196,ziben,z,i,Back
P13,58.0271,63.4422,ziben,z,i,Back
P13,55.6203,62.5954,ziben,z,i,Back
P13,53.209,61.8187,ziben,z,i,Back
P13,50.8492,60.906,ziben,z,i,Back
P13,48.6513,59.5981,ziben,z,i,Back
P13,46.7279,57.7413,ziben,z,i,Back
P13,44.826,56.0095,ziben,z,i,Back
P13,43.617,53.0989,ziben,z,i,Back
P13,42.3573,50.5843,ziben,z,i,Back
P13,41.2891,47.9943,ziben,z,i,Back
P13,40.2556,45.5752,ziben,z,i,Back
P13,39.3101,43.2203,ziben,z,i,
P13,38.3075,41.0982,ziben,z,i,
P13,37.2647,39.1406,ziben,z,i,
P13,35.9525,37.5514,ziben,z,i,
P13,34.6568,35.9731,ziben,z,i,
P13,122.2788,48.6428,zhadui,zh,a,
P13,119.6605,49.8722,zhadui,zh,a,
P13,117.7376,51.7793,zhadui,zh,a,
P13,115.7554,53.6318,zhadui,zh,a,
P13,113.8369,55.5921,zhadui,zh,a,
P13,111.5145,57.0284,zhadui,zh,a,Front
P13,109.3915,58.7547,zhadui,zh,a,Front
P13,107.0277,60.1175,zhadui,zh,a,Front
P13,104.7886,61.7133,zhadui,zh,a,Front
P13,102.5401,63.352,zhadui,zh,a,Front
P13,100.2434,64.9773,zhadui,zh,a,Front
P13,97.7738,66.2849,zhadui,zh,a,Front
P13,95.221,67.4261,zhadui,zh,a,Front
P13,92.4626,67.954,zhadui,zh,a,Front
P13,89.7702,68.647,zhadui,zh,a,Front
P13,86.9306,68.6614,zhadui,zh,a,Front
P13,84.134,68.6518,zhadui,zh,a,Front
P13,81.3684,68.5864,zhadui,zh,a,Front
P13,78.5677,67.8021,zhadui,zh,a,Front
P13,75.8452,66.9399,zhadui,zh,a,Front
P13,73.2072,66.3497,zhadui,zh,a,Front
P13,70.6195,65.7932,zhadui,zh,a,Back
P13,68.1181,64.4332,zhadui,zh,a,Back
P13,65.6374,63.839,zhadui,zh,a,Back
P13,63.2553,62.7296,zhadui,zh,a,Back
P13,61.0168,61.1562,zhadui,zh,a,Back
P13,58.8718,59.5814,zhadui,zh,a,Back
P13,56.7068,58.4199,zhadui,zh,a,Back
P13,54.4224,57.8074,zhadui,zh,a,Back
P13,52.385,56.4641,zhadui,zh,a,Back
P13,50.4231,55.0577,zhadui,zh,a,Back
P13,48.4675,53.7522,zhadui,zh,a,Back
P13,47.0522,51.4054,zhadui,zh,a,Back
P13,45.57,49.4333,zhadui,zh,a,Back
P13,44.2166,47.4016,zhadui,zh,a,Back
P13,42.9529,45.3864,zhadui,zh,a,Back
P13,41.5985,43.6416,zhadui,zh,a,Back
P13,39.601,42.8345,zhadui,zh,a,
P13,37.7313,41.803,zhadui,zh,a,
P13,36.1399,40.4114,zhadui,zh,a,
P13,34.7739,38.7823,zhadui,zh,a,
P13,33.5778,37.0151,zhadui,zh,a,
P13,119.8808,46.327,chaqu,ch,a,
P13,116.7075,46.7881,chaqu,ch,a,
P13,114.7894,48.4484,chaqu,ch,a,
P13,112.8079,50.0266,chaqu,ch,a,
P13,110.8371,51.6147,chaqu,ch,a,
P13,108.9468,53.3311,chaqu,ch,a,Front
P13,106.9016,54.8519,chaqu,ch,a,Front
P13,104.9392,56.5424,chaqu,ch,a,Front
P13,102.6286,57.6593,chaqu,ch,a,Front
P13,100.6802,59.5053,chaqu,ch,a,Front
P13,98.6285,61.2743,chaqu,ch,a,Front
P13,96.2159,62.2924,chaqu,ch,a,Front
P13,93.7919,63.2928,chaqu,ch,a,Front
P13,91.3442,64.2566,chaqu,ch,a,Front
P13,88.9619,65.5405,chaqu,ch,a,Front
P13,86.476,66.5836,chaqu,ch,a,Front
P13,83.9169,67.4328,chaqu,ch,a,Front
P13,81.3684,68.5864,chaqu,ch,a,Front
P13,78.7397,69.5526,chaqu,ch,a,Front
P13,76.0173,69.8658,chaqu,ch,a,Front
P13,73.2752,69.8221,chaqu,ch,a,Front
P13,70.5468,69.5072,chaqu,ch,a,Back
P13,67.8839,68.4143,chaqu,ch,a,Back
P13,65.2713,67.566,chaqu,ch,a,Back
P13,62.6707,66.968,chaqu,ch,a,Back
P13,60.1065,66.2675,chaqu,ch,a,Back
P13,57.4486,66.0862,chaqu,ch,a,Back
P13,55.1835,64.2739,chaqu,ch,a,Back
P13,53.0924,62.2041,chaqu,ch,a,Back
P13,50.9869,60.5078,chaqu,ch,a,Back
P13,49.2609,58.036,chaqu,ch,a,Back
P13,47.4638,56.0539,chaqu,ch,a,Back
P13,46.0687,53.4394,chaqu,ch,a,Back
P13,44.676,51.1112,chaqu,ch,a,Back
P13,43.3199,48.9365,chaqu,ch,a,Back
P13,41.3355,47.9216,chaqu,ch,a,Back
P13,39.7092,46.3619,chaqu,ch,a,Back
P13,37.5824,45.511,chaqu,ch,a,
P13,35.685,44.3059,chaqu,ch,a,
P13,33.5549,43.332,chaqu,ch,a,
P13,31.9113,41.7719,chaqu,ch,a,
P13,30.6077,39.8833,chaqu,ch,a,
P13,120.8729,47.2851,sahuang,s,a,
P13,119.015,49.198,sahuang,s,a,
P13,117.3583,51.3507,sahuang,s,a,
P13,114.958,52.6565,sahuang,s,a,
P13,112.8834,54.3279,sahuang,s,a,
P13,110.512,55.5849,sahuang,s,a,Front
P13,108.2436,56.9554,sahuang,s,a,Front
P13,106.0179,58.389,sahuang,s,a,Front
P13,103.5138,59.3207,sahuang,s,a,Front
P13,101.3006,60.7884,sahuang,s,a,Front
P13,99.0585,62.2603,sahuang,s,a,Front
P13,96.6095,63.3012,sahuang,s,a,Front
P13,94.0663,64.0866,sahuang,s,a,Front
P13,91.231,63.8822,sahuang,s,a,Front
P13,88.5577,63.9872,sahuang,s,a,Front
P13,85.8231,63.5995,sahuang,s,a,Front
P13,83.3223,64.0941,sahuang,s,a,Front
P13,80.8144,64.5703,sahuang,s,a,Front
P13,78.2754,64.8265,sahuang,s,a,Front
P13,75.7676,65.6205,sahuang,s,a,Front
P13,73.2228,67.1448,sahuang,s,a,Front
P13,70.5832,67.6495,sahuang,s,a,Back
P13,67.932,67.5974,sahuang,s,a,Back
P13,65.2644,67.6361,sahuang,s,a,Back
P13,62.518,68.075,sahuang,s,a,Back
P13,59.839,67.7697,sahuang,s,a,Back
P13,57.4376,66.1368,sahuang,s,a,Back
P13,55.0043,64.9629,sahuang,s,a,Back
P13,52.7444,63.3549,sahuang,s,a,Back
P13,50.6575,61.4606,sahuang,s,a,Back
P13,48.8657,59.0488,sahuang,s,a,Back
P13,47.2275,56.5957,sahuang,s,a,Back
P13,45.9635,53.6569,sahuang,s,a,Back
P13,44.5651,51.3194,sahuang,s,a,Back
P13,43.0211,49.4481,sahuang,s,a,Back
P13,41.607,47.496,sahuang,s,a,Back
P13,40.5911,45.0921,sahuang,s,a,Back
P13,39.4729,43.0044,sahuang,s,a,
P13,38.0717,41.3865,sahuang,s,a,
P13,36.7338,39.7404,sahuang,s,a,
P13,35.8192,37.6906,sahuang,s,a,
P13,34.3858,36.2348,sahuang,s,a,
P13,120.4974,46.9225,cayao,c,a,
P13,118.8817,49.0588,cayao,c,a,
P13,116.8388,50.7638,cayao,c,a,
P13,114.593,52.21,cayao,c,a,
P13,112.5899,53.9387,cayao,c,a,
P13,110.6351,55.7621,cayao,c,a,Front
P13,108.758,57.7617,cayao,c,a,Front
P13,106.7985,59.7251,cayao,c,a,Front
P13,104.5194,61.2081,cayao,c,a,Front
P13,102.023,62.2825,cayao,c,a,Front
P13,99.1988,62.582,cayao,c,a,Front
P13,96.4835,62.9784,cayao,c,a,Front
P13,93.4074,62.181,cayao,c,a,Front
P13,90.9316,62.8924,cayao,c,a,Front
P13,88.2466,62.7916,cayao,c,a,Front
P13,85.8296,63.629,cayao,c,a,Front
P13,83.5681,65.4746,cayao,c,a,Front
P13,80.9687,65.6887,cayao,c,a,Front
P13,78.4874,66.9849,cayao,c,a,Front
P13,75.9684,69.0345,cayao,c,a,Front
P13,73.2856,70.3527,cayao,c,a,Front
P13,70.5052,71.6296,cayao,c,a,Back
P13,67.6667,72.1083,cayao,c,a,Back
P13,64.9589,70.7463,cayao,c,a,Back
P13,62.3423,69.3486,cayao,c,a,Back
P13,59.8849,67.512,cayao,c,a,Back
P13,57.3374,66.5948,cayao,c,a,Back
P13,55.0043,64.9629,cayao,c,a,Back
P13,52.6707,63.5986,cayao,c,a,Back
P13,50.8224,60.9835,cayao,c,a,Back
P13,48.6513,59.5981,cayao,c,a,Back
P13,46.6153,57.9997,cayao,c,a,Back
P13,44.826,56.0095,cayao,c,a,Back
P13,42.8913,54.4608,cayao,c,a,Back
P13,40.7969,53.2554,cayao,c,a,Back
P13,38.7922,51.9081,cayao,c,a,Back
P13,36.9807,50.2907,cayao,c,a,Back
P13,34.9636,48.9831,cayao,c,a,
P13,32.9577,47.6417,cayao,c,a,
P13,31.1434,46.0566,cayao,c,a,
P13,29.4527,44.3397,cayao,c,a,
P13,28.1776,42.23,cayao,c,a,
P13,123.3341,49.6618,shafa,sh,a,
P13,120.5726,50.8247,shafa,sh,a,
P13,118.3524,52.4739,shafa,sh,a,
P13,116.1205,54.0783,shafa,sh,a,
P13,114.1582,56.0181,shafa,sh,a,
P13,112.0601,57.8139,shafa,sh,a,Front
P13,109.7868,59.3743,shafa,sh,a,Front
P13,107.3498,60.6689,shafa,sh,a,Front
P13,104.8589,61.8453,shafa,sh,a,Front
P13,102.5401,63.352,shafa,sh,a,Front
P13,100.2434,64.9773,shafa,sh,a,Front
P13,97.8266,66.4202,shafa,sh,a,Front
P13,95.1688,67.2753,shafa,sh,a,Front
P13,92.2698,67.3167,shafa,sh,a,Front
P13,89.4131,67.2747,shafa,sh,a,Front
P13,86.6414,67.3394,shafa,sh,a,Front
P13,83.9058,67.3705,shafa,sh,a,Front
P13,81.1534,67.0278,shafa,sh,a,Front
P13,78.4617,66.723,shafa,sh,a,Front
P13,75.7676,65.6205,shafa,sh,a,Front
P13,73.1764,64.7752,shafa,sh,a,Front
P13,70.6507,64.2015,shafa,sh,a,Back
P13,68.181,63.3636,shafa,sh,a,Back
P13,65.7926,62.2588,shafa,sh,a,Back
P13,63.4713,61.1639,shafa,sh,a,Back
P13,61.2079,60.0829,shafa,sh,a,Back
P13,58.8946,59.4775,shafa,sh,a,Back
P13,56.6416,58.6705,shafa,sh,a,Back
P13,54.4224,57.8074,shafa,sh,a,Back
P13,52.3578,56.543,shafa,sh,a,Back
P13,50.3557,55.2305,shafa,sh,a,Back
P13,48.3853,53.9408,shafa,sh,a,Back
P13,46.4312,52.6898,shafa,sh,a,Back
P13,44.4542,51.5276,shafa,sh,a,Back
P13,42.7222,49.9597,shafa,sh,a,Back
P13,41.3804,47.8513,shafa,sh,a,Back
P13,40.0456,45.8776,shafa,sh,a,Back
P13,38.7688,43.9379,shafa,sh,a,
P13,37.1278,42.5412,shafa,sh,a,
P13,35.3603,41.2923,shafa,sh,a,
P13,33.3426,40.2771,shafa,sh,a,
P13,31.8222,38.7104,shafa,sh,a,
P13,122.9016,49.2442,zhurou,zh,u,
P13,120.317,50.5578,zhurou,zh,u,
P13,117.9731,52.0453,zhurou,zh,u,
P13,115.4769,53.2911,zhurou,zh,u,
P13,113.3597,54.9594,zhurou,zh,u,
P13,110.969,56.2429,zhurou,zh,u,Front
P13,108.56,57.4513,zhurou,zh,u,Front
P13,106.1782,58.6634,zhurou,zh,u,Front
P13,104.0224,60.2752,zhurou,zh,u,Front
P13,101.6098,61.428,zhurou,zh,u,Front
P13,99.208,62.6031,zhurou,zh,u,Front
P13,97.0748,64.4936,zhurou,zh,u,Front
P13,94.2877,64.7268,zhurou,zh,u,Front
P13,91.8801,66.0282,zhurou,zh,u,Front
P13,89.525,67.7047,zhurou,zh,u,Front
P13,86.9798,68.8862,zhurou,zh,u,Front
